idx,rank,player,playerid,war
22,19,Lefty Grove,grovele01,110.5
22,20,Mickey Mantle,mantlmi01,109.7
22,21,Greg Maddux,maddugr01,108.9
22,22,Mel Ott,ottme01,108.9
22,23,Frank Robinson,robinfr02,107.3
22,24,Mike Schmidt,schmimi01,106.9
22,25,Randy Johnson,johnsra05,105.4
22,26,Christy Mathewson,mathech01,104.2
22,27,Warren Spahn,spahnwa01,102.9
22,28,Phil Niekro,niekrph01,100.8
22,29,Joe Morgan,morgajo02,100.5
22,30,Albert Pujols,pujolal01,99.7
22,31,Jimmie Foxx,foxxji01,98.6
22,32,Bert Blyleven,blylebe01,97.9
22,33,Cal Ripken,ripkeca01,96.6
22,34,Carl Yastrzemski,yastrca01,96.6
22,35,Eddie Mathews,matheed01,96.4
22,36,Gaylord Perry,perryga01,96.1
22,37,Roberto Clemente,clemero01,94.8
22,38,Steve Carlton,carltst01,94.4
22,39,Al Kaline,kalinal01,93.0
22,40,Wade Boggs,boggswa01,91.3
22,41,Bob Gibson,gibsobo01,90.8
22,42,Eddie Plank,planked01,90.6
22,43,Nap Lajoie,lajoina01,90.0
22,44,Robin Roberts,roberro01,89.6
22,45,George Brett,brettge01,88.8
22,46,Fergie Jenkins,jenkife01,86.8
22,47,Pedro Martinez,martipe02,86.5
22,48,Ken Griffey,griffke02,85.2
22,49,Chipper Jones,jonesch06,85.0
22,50,Nolan Ryan,ryanno01,83.8
22,51,Adrian Beltre,beltrad01,83.8
22,52,Pete Rose,rosepe01,83.6
22,53,Mike Mussina,mussimi01,83.2
22,54,Tom Glavine,glavito02,82.2
22,55,Curt Schilling,schilcu01,82.2
22,56,Rod Carew,carewro01,81.1
22,57,Charlie Gehringer,gehrich01,80.7
22,58,Brooks Robinson,robinbr01,80.1
22,59,Jeff Bagwell,bagweje01,79.6
22,60,Joe DiMaggio,dimagjo01,78.1
22,61,Ozzie Smith,smithoz01,77.2
22,62,Robin Yount,yountro01,77.0
22,63,Reggie Jackson,jacksre01,76.6
22,64,Paul Molitor,molitpa01,75.6
22,65,Johnny Bench,benchjo01,75.5
22,66,Cy Young,youngcy01,75.2
22,67,Luke Appling,applilu01,75.0
22,68,Lou Whitaker,whitalo01,75.0
22,69,Frank Thomas,thomafr04,73.9
22,70,Sam Crawford,crawfsa01,73.7
22,71,Ted Lyons,lyonste01,73.2
22,72,Jim Thome,thomeji01,73.2
22,73,Paul Waner,wanerpa01,72.9
22,74,Arky Vaughan,vaughar01,72.9
22,75,Derek Jeter,jeterde01,72.9
22,76,Larry Walker,walkela01,72.7
22,77,Harry Heilmann,heilmha01,72.5
22,78,Ron Santo,santoro01,72.2
22,79,Alan Trammell,trammal01,72.1
22,80,Red Ruffing,ruffire01,72.0
22,81,Rafael Palmeiro,palmera01,71.8
22,82,John Smoltz,smoltjo01,71.5
22,83,Rick Reuschel,reuscri01,71.3
22,84,Jim Palmer,palmeji01,71.1
22,85,Johnny Mize,mizejo01,71.0
22,86,Red Faber,faberre01,71.0
22,87,Bobby Grich,grichbo01,70.9
22,88,Carlton Fisk,fiskca01,70.8
22,89,Kevin Brown,brownke01,70.6
22,90,Frankie Frisch,friscfr01,70.5
22,91,Barry Larkin,larkiba01,70.5
22,92,Don Sutton,suttodo01,70.5
22,93,Scott Rolen,rolensc01,70.3
22,94,Manny Ramirez,ramirma02,70.3
22,95,Gary Carter,cartega01,70.2
22,96,Al Simmons,simmoal01,70.1
22,97,Carl Hubbell,hubbeca01,69.9
22,98,Eddie Murray,murraed02,69.8
22,99,Ivan Rodriguez,rodriiv01,69.8
22,100,Bob Feller,fellebo01,69.7
22,101,Roy Halladay,hallaro01,69.4
22,102,Tim Raines,raineti01,69.2
22,103,Luis Tiant,tiantlu01,69.1
22,104,Ernie Banks,bankser01,69.0
22,105,Tony Gwynn,gwynnto01,68.8
22,106,Graig Nettles,nettlgr01,68.7
22,107,Edgar Martinez,martied01,68.7
22,108,Carlos Beltran,beltrca01,68.6
22,109,Kenny Lofton,loftoke01,68.2
22,110,Roberto Alomar,alomaro01,67.8
22,111,Don Drysdale,drysddo01,67.7
22,112,Ryne Sandberg,sandbry01,67.7
22,113,Duke Snider,snidedu01,67.4
22,114,Craig Biggio,biggicr01,67.2
22,115,Andre Dawson,dawsoan01,67.1
22,116,Buddy Bell,bellbu01,66.9
22,117,Dwight Evans,evansdw01,66.9
22,118,Jim Bunning,bunniji01,66.7
22,119,Willie McCovey,mccovwi01,66.6
22,120,Joe Cronin,cronijo01,66.5
22,121,Stan Coveleski,covelst01,66.4
22,122,Pee Wee Reese,reesepe01,66.4
22,123,Goose Goslin,gosligo01,66.3
22,124,Ed Walsh,walshed01,66.3
22,125,Willie Randolph,randowi01,65.9
22,126,Juan Marichal,maricju01,65.6
22,127,Dave Winfield,winfida01,65.2
22,128,Tommy John,johnto01,65.2
22,129,Wes Ferrell,ferrewe01,64.9
22,130,Reggie Smith,smithre06,64.9
22,131,Richie Ashburn,ashburi01,64.8
22,132,Miguel Cabrera,cabremi01,64.7
22,133,Hal Newhouser,newhoha01,64.5
22,134,Andruw Jones,jonesan01,64.4
22,135,Dazzy Vance,vanceda01,64.4
22,136,David Cone,coneda01,64.4
22,137,Early Wynn,wynnea01,64.2
22,138,Dennis Eckersley,eckerde01,64.0
22,139,Jack Quinn,quinnja01,63.8
22,140,Billy Williams,willibi01,63.8
22,141,Ken Boyer,boyerke01,63.6
22,142,Lou Boudreau,boudrlo01,63.0
22,143,Chase Utley,utleych01,62.8
22,144,Joe Jackson,jacksjo01,62.8
22,145,Frank Baker,bakerfr01,62.8
22,146,Gary Sheffield,sheffga01,62.4
22,147,Mark McGwire,mcgwima01,62.2
22,148,Sal Bando,bandosa01,62.0
22,149,Todd Helton,heltoto01,61.8
22,150,Andy Pettitte,pettian01,61.7
23,1,Babe Ruth,ruthba01,184.3
23,2,Walter Johnson,johnswa01,166.4
23,3,Barry Bonds,bondsba01,162.4
23,4,Willie Mays,mayswi01,156.2
23,5,Ty Cobb,cobbty01,150.9
23,6,Hank Aaron,aaronha01,142.6
23,7,Roger Clemens,clemero02,138.9
23,8,Tris Speaker,speaktr01,133.9
23,9,Stan Musial,musiast01,128.1
23,10,Rogers Hornsby,hornsro01,127.4
23,11,Eddie Collins,collied01,124.1
23,12,Ted Williams,willite01,123.4
23,13,Pete Alexander,alexape01,122.8
23,14,Alex Rodriguez,rodrial01,119.5
23,15,Honus Wagner,wagneho01,113.9
23,16,Lou Gehrig,gehrilo01,112.6
23,17,Rickey Henderson,henderi01,112.2
23,18,Tom Seaver,seaveto01,111.9
23,19,Lefty Grove,grovele01,110.5
23,20,Mickey Mantle,mantlmi01,109.7
23,21,Greg Maddux,maddugr01,108.9
23,22,Mel Ott,ottme01,108.9
23,23,Frank Robinson,robinfr02,107.3
23,24,Mike Schmidt,schmimi01,106.9
23,25,Randy Johnson,johnsra05,105.4
23,26,Christy Mathewson,mathech01,104.2
23,27,Warren Spahn,spahnwa01,102.9
23,28,Phil Niekro,niekrph01,100.8
23,29,Joe Morgan,morgajo02,100.5
23,30,Albert Pujols,pujolal01,99.7
23,31,Jimmie Foxx,foxxji01,98.6
23,32,Bert Blyleven,blylebe01,97.9
23,33,Cal Ripken,ripkeca01,96.6
23,34,Carl Yastrzemski,yastrca01,96.6
23,35,Eddie Mathews,matheed01,96.4
23,36,Gaylord Perry,perryga01,96.1
23,37,Roberto Clemente,clemero01,94.8
23,38,Steve Carlton,carltst01,94.4
23,39,Al Kaline,kalinal01,93.0
23,40,Wade Boggs,boggswa01,91.3
23,41,Bob Gibson,gibsobo01,90.8
23,42,Eddie Plank,planked01,90.6
23,43,Nap Lajoie,lajoina01,90.0
23,44,Robin Roberts,roberro01,89.6
23,45,George Brett,brettge01,88.8
23,46,Fergie Jenkins,jenkife01,86.8
23,47,Pedro Martinez,martipe02,86.5
23,48,Ken Griffey,griffke02,85.2
23,49,Chipper Jones,jonesch06,85.0
23,50,Nolan Ryan,ryanno01,84.8
23,51,Adrian Beltre,beltrad01,83.8
23,52,Pete Rose,rosepe01,83.6
23,53,Mike Mussina,mussimi01,83.2
23,54,Tom Glavine,glavito02,82.2
23,55,Curt Schilling,schilcu01,82.2
23,56,Rod Carew,carewro01,81.1
23,57,Charlie Gehringer,gehrich01,80.7
23,58,Brooks Robinson,robinbr01,80.1
23,59,Jeff Bagwell,bagweje01,79.6
23,60,Joe DiMaggio,dimagjo01,78.1
23,61,Ozzie Smith,smithoz01,77.2
23,62,Robin Yount,yountro01,77.0
23,63,Reggie Jackson,jacksre01,76.6
23,64,Paul Molitor,molitpa01,75.6
23,65,Johnny Bench,benchjo01,75.5
23,66,Cy Young,youngcy01,75.2
23,67,Luke Appling,applilu01,75.0
23,68,Lou Whitaker,whitalo01,75.0
23,69,Frank Thomas,thomafr04,73.9
23,70,Sam Crawford,crawfsa01,73.7
23,71,Ted Lyons,lyonste01,73.2
23,72,Jim Thome,thomeji01,73.2
23,73,Paul Waner,wanerpa01,72.9
23,74,Arky Vaughan,vaughar01,72.9
23,75,Derek Jeter,jeterde01,72.9
23,76,Larry Walker,walkela01,72.7
23,77,Harry Heilmann,heilmha01,72.5
23,78,Ron Santo,santoro01,72.2
23,79,Alan Trammell,trammal01,72.1
23,80,Red Ruffing,ruffire01,72.0
23,81,Rafael Palmeiro,palmera01,71.8
23,82,John Smoltz,smoltjo01,71.5
23,83,Rick Reuschel,reuscri01,71.3
23,84,Jim Palmer,palmeji01,71.1
23,85,Johnny Mize,mizejo01,71.0
23,86,Red Faber,faberre01,71.0
23,87,Bobby Grich,grichbo01,70.9
23,88,Carlton Fisk,fiskca01,70.8
23,89,Kevin Brown,brownke01,70.6
23,90,Frankie Frisch,friscfr01,70.5
23,91,Barry Larkin,larkiba01,70.5
23,92,Don Sutton,suttodo01,70.5
23,93,Scott Rolen,rolensc01,70.3
23,94,Manny Ramirez,ramirma02,70.3
23,95,Gary Carter,cartega01,70.2
23,96,Al Simmons,simmoal01,70.1
23,97,Carl Hubbell,hubbeca01,69.9
23,98,Eddie Murray,murraed02,69.8
23,99,Ivan Rodriguez,rodriiv01,69.8
23,100,Bob Feller,fellebo01,69.7
23,101,Roy Halladay,hallaro01,69.4
23,102,Tim Raines,raineti01,69.2
23,103,Luis Tiant,tiantlu01,69.1
23,104,Ernie Banks,bankser01,69.0
23,105,Tony Gwynn,gwynnto01,68.8
23,106,Graig Nettles,nettlgr01,68.7
23,107,Edgar Martinez,martied01,68.7
23,108,Carlos Beltran,beltrca01,68.6
23,109,Kenny Lofton,loftoke01,68.2
23,110,Roberto Alomar,alomaro01,67.8
23,111,Don Drysdale,drysddo01,67.7
23,112,Ryne Sandberg,sandbry01,67.7
23,113,Duke Snider,snidedu01,67.4
23,114,Craig Biggio,biggicr01,67.2
23,115,Andre Dawson,dawsoan01,67.1
23,116,Buddy Bell,bellbu01,66.9
23,117,Dwight Evans,evansdw01,66.9
23,118,Jim Bunning,bunniji01,66.7
23,119,Willie McCovey,mccovwi01,66.6
23,120,Joe Cronin,cronijo01,66.5
23,121,Stan Coveleski,covelst01,66.4
23,122,Pee Wee Reese,reesepe01,66.4
23,123,Goose Goslin,gosligo01,66.3
23,124,Ed Walsh,walshed01,66.3
23,125,Willie Randolph,randowi01,65.9
23,126,Juan Marichal,maricju01,65.6
23,127,Tommy John,johnto01,65.4
23,128,Dave Winfield,winfida01,65.2
23,129,Wes Ferrell,ferrewe01,64.9
23,130,Reggie Smith,smithre06,64.9
23,131,Richie Ashburn,ashburi01,64.8
23,132,Miguel Cabrera,cabremi01,64.7
23,133,Hal Newhouser,newhoha01,64.5
23,134,Andruw Jones,jonesan01,64.4
23,135,Dazzy Vance,vanceda01,64.4
23,136,David Cone,coneda01,64.4
23,137,Early Wynn,wynnea01,64.2
23,138,Dennis Eckersley,eckerde01,64.0
23,139,Jack Quinn,quinnja01,63.8
23,140,Billy Williams,willibi01,63.8
23,141,Ken Boyer,boyerke01,63.6
23,142,Lou Boudreau,boudrlo01,63.0
23,143,Chase Utley,utleych01,62.8
23,144,Joe Jackson,jacksjo01,62.8
23,145,Frank Baker,bakerfr01,62.8
23,146,Gary Sheffield,sheffga01,62.4
23,147,Mark McGwire,mcgwima01,62.2
23,148,Sal Bando,bandosa01,62.0
23,149,Todd Helton,heltoto01,61.8
23,150,Andy Pettitte,pettian01,61.7
24,1,Babe Ruth,ruthba01,184.3
24,2,Walter Johnson,johnswa01,166.4
24,3,Barry Bonds,bondsba01,162.4
24,4,Willie Mays,mayswi01,156.2
24,5,Ty Cobb,cobbty01,151.1
24,6,Hank Aaron,aaronha01,142.6
24,7,Roger Clemens,clemero02,140.5
24,8,Tris Speaker,speaktr01,133.9
24,9,Stan Musial,musiast01,128.1
24,10,Rogers Hornsby,hornsro01,127.4
24,11,Eddie Collins,collied01,124.1
24,12,Ted Williams,willite01,123.4
24,13,Pete Alexander,alexape01,122.8
24,14,Alex Rodriguez,rodrial01,119.5
24,15,Honus Wagner,wagneho01,113.9
24,16,Lou Gehrig,gehrilo01,112.6
24,17,Rickey Henderson,henderi01,112.4
24,18,Tom Seaver,seaveto01,111.9
24,19,Lefty Grove,grovele01,110.5
24,20,Mickey Mantle,mantlmi01,109.7
24,21,Greg Maddux,maddugr01,108.9
24,22,Mel Ott,ottme01,108.9
24,23,Frank Robinson,robinfr02,107.3
24,24,Mike Schmidt,schmimi01,106.9
24,25,Randy Johnson,johnsra05,105.4
24,26,Christy Mathewson,mathech01,104.2
24,27,Warren Spahn,spahnwa01,102.9
24,28,Phil Niekro,niekrph01,100.8
24,29,Joe Morgan,morgajo02,100.5
24,30,Albert Pujols,pujolal01,99.7
24,31,Jimmie Foxx,foxxji01,98.6
24,32,Bert Blyleven,blylebe01,97.9
24,33,Cal Ripken,ripkeca01,96.6
24,34,Carl Yastrzemski,yastrca01,96.6
24,35,Eddie Mathews,matheed01,96.4
24,36,Gaylord Perry,perryga01,96.1
24,37,Roberto Clemente,clemero01,94.8
24,38,Steve Carlton,carltst01,94.4
24,39,Al Kaline,kalinal01,93.0
24,40,Wade Boggs,boggswa01,91.3
24,41,Bob Gibson,gibsobo01,90.8
24,42,Eddie Plank,planked01,90.6
24,43,Nap Lajoie,lajoina01,90.0
24,44,Robin Roberts,roberro01,89.6
24,45,George Brett,brettge01,88.8
24,46,Fergie Jenkins,jenkife01,86.8
24,47,Pedro Martinez,martipe02,86.5
24,48,Nolan Ryan,ryanno01,85.6
24,49,Ken Griffey,griffke02,85.2
24,50,Chipper Jones,jonesch06,85.0
24,51,Adrian Beltre,beltrad01,83.8
24,52,Pete Rose,rosepe01,83.6
24,53,Mike Mussina,mussimi01,83.2
24,54,Tom Glavine,glavito02,82.2
24,55,Curt Schilling,schilcu01,82.2
24,56,Rod Carew,carewro01,81.1
24,57,Charlie Gehringer,gehrich01,80.7
24,58,Brooks Robinson,robinbr01,80.1
24,59,Jeff Bagwell,bagweje01,79.6
24,60,Joe DiMaggio,dimagjo01,78.1
24,61,Ozzie Smith,smithoz01,77.2
24,62,Robin Yount,yountro01,77.0
24,63,Reggie Jackson,jacksre01,76.6
24,64,Paul Molitor,molitpa01,75.6
24,65,Johnny Bench,benchjo01,75.5
24,66,Cy Young,youngcy01,75.2
24,67,Luke Appling,applilu01,75.0
24,68,Lou Whitaker,whitalo01,75.0
24,69,Frank Thomas,thomafr04,73.9
24,70,Sam Crawford,crawfsa01,73.7
24,71,Ted Lyons,lyonste01,73.2
24,72,Jim Thome,thomeji01,73.2
24,73,Paul Waner,wanerpa01,72.9
24,74,Arky Vaughan,vaughar01,72.9
24,75,Derek Jeter,jeterde01,72.9
24,76,Larry Walker,walkela01,72.7
24,77,Harry Heilmann,heilmha01,72.5
24,78,Ron Santo,santoro01,72.2
24,79,Alan Trammell,trammal01,72.1
24,80,Red Ruffing,ruffire01,72.0
24,81,Rafael Palmeiro,palmera01,71.8
24,82,John Smoltz,smoltjo01,71.5
24,83,Rick Reuschel,reuscri01,71.3
24,84,Jim Palmer,palmeji01,71.1
24,85,Johnny Mize,mizejo01,71.0
24,86,Red Faber,faberre01,71.0
24,87,Bobby Grich,grichbo01,70.9
24,88,Carlton Fisk,fiskca01,70.8
24,89,Kevin Brown,brownke01,70.6
24,90,Frankie Frisch,friscfr01,70.5
24,91,Barry Larkin,larkiba01,70.5
24,92,Don Sutton,suttodo01,70.5
24,93,Scott Rolen,rolensc01,70.3
24,94,Manny Ramirez,ramirma02,70.3
24,95,Gary Carter,cartega01,70.2
24,96,Al Simmons,simmoal01,70.1
24,97,Carl Hubbell,hubbeca01,69.9
24,98,Eddie Murray,murraed02,69.8
24,99,Ivan Rodriguez,rodriiv01,69.8
24,100,Bob Feller,fellebo01,69.7
24,101,Roy Halladay,hallaro01,69.4
24,102,Tim Raines,raineti01,69.2
24,103,Luis Tiant,tiantlu01,69.1
24,104,Ernie Banks,bankser01,69.0
24,105,Tony Gwynn,gwynnto01,68.8
24,106,Graig Nettles,nettlgr01,68.7
24,107,Edgar Martinez,martied01,68.7
24,108,Carlos Beltran,beltrca01,68.6
24,109,Kenny Lofton,loftoke01,68.2
24,110,Roberto Alomar,alomaro01,67.8
24,111,Don Drysdale,drysddo01,67.7
24,112,Ryne Sandberg,sandbry01,67.7
24,113,Duke Snider,snidedu01,67.4
24,114,Craig Biggio,biggicr01,67.2
24,115,Andre Dawson,dawsoan01,67.1
24,116,Buddy Bell,bellbu01,66.9
24,117,Dwight Evans,evansdw01,66.9
24,118,Jim Bunning,bunniji01,66.7
24,119,Willie McCovey,mccovwi01,66.6
24,120,Joe Cronin,cronijo01,66.5
24,121,Stan Coveleski,covelst01,66.4
24,122,Pee Wee Reese,reesepe01,66.4
24,123,Goose Goslin,gosligo01,66.3
24,124,Ed Walsh,walshed01,66.3
24,125,Willie Randolph,randowi01,65.9
24,126,Juan Marichal,maricju01,65.6
24,127,Tommy John,johnto01,65.4
24,128,Dave Winfield,winfida01,65.2
24,129,Wes Ferrell,ferrewe01,64.9
24,130,Reggie Smith,smithre06,64.9
24,131,Richie Ashburn,ashburi01,64.8
24,132,Miguel Cabrera,cabremi01,64.7
24,133,Hal Newhouser,newhoha01,64.5
24,134,Andruw Jones,jonesan01,64.4
24,135,Dazzy Vance,vanceda01,64.4
24,136,David Cone,coneda01,64.4
24,137,Early Wynn,wynnea01,64.2
24,138,Dennis Eckersley,eckerde01,64.0
24,139,Jack Quinn,quinnja01,63.8
24,140,Billy Williams,willibi01,63.8
24,141,Ken Boyer,boyerke01,63.6
24,142,Lou Boudreau,boudrlo01,63.0
24,143,Chase Utley,utleych01,62.8
24,144,Joe Jackson,jacksjo01,62.8
24,145,Frank Baker,bakerfr01,62.8
24,146,Gary Sheffield,sheffga01,62.4
24,147,Mark McGwire,mcgwima01,62.2
24,148,Sal Bando,bandosa01,62.0
24,149,Todd Helton,heltoto01,61.8
24,150,Andy Pettitte,pettian01,61.7
25,1,Babe Ruth,ruthba01,184.3
25,2,Walter Johnson,johnswa01,166.4
25,3,Barry Bonds,bondsba01,162.4
25,4,Willie Mays,mayswi01,156.2
25,5,Ty Cobb,cobbty01,151.1
25,6,Hank Aaron,aaronha01,142.6
25,7,Roger Clemens,clemero02,140.5
25,8,Tris Speaker,speaktr01,133.9
25,9,Stan Musial,musiast01,128.1
25,10,Rogers Hornsby,hornsro01,127.4
25,11,Eddie Collins,collied01,124.1
25,12,Ted Williams,willite01,123.4
25,13,Pete Alexander,alexape01,122.8
25,14,Alex Rodriguez,rodrial01,119.5
25,15,Honus Wagner,wagneho01,113.9
25,16,Lou Gehrig,gehrilo01,112.6
25,17,Rickey Henderson,henderi01,112.4
25,18,Tom Seaver,seaveto01,111.9
25,19,Lefty Grove,grovele01,110.5
25,20,Mickey Mantle,mantlmi01,109.7
25,21,Greg Maddux,maddugr01,108.9
25,22,Mel Ott,ottme01,108.9
25,23,Frank Robinson,robinfr02,107.3
25,24,Mike Schmidt,schmimi01,106.9
25,25,Randy Johnson,johnsra05,105.4
25,26,Christy Mathewson,mathech01,104.2
25,27,Warren Spahn,spahnwa01,102.9
25,28,Phil Niekro,niekrph01,100.8
25,29,Joe Morgan,morgajo02,100.5
25,30,Albert Pujols,pujolal01,99.7
25,31,Jimmie Foxx,foxxji01,98.6
25,32,Bert Blyleven,blylebe01,97.9
25,33,Cal Ripken,ripkeca01,96.6
25,34,Carl Yastrzemski,yastrca01,96.6
25,35,Eddie Mathews,matheed01,96.4
25,36,Gaylord Perry,perryga01,96.1
25,37,Roberto Clemente,clemero01,94.8
25,38,Steve Carlton,carltst01,94.4
25,39,Al Kaline,kalinal01,93.0
25,40,Wade Boggs,boggswa01,91.3
25,41,Bob Gibson,gibsobo01,90.8
25,42,Eddie Plank,planked01,90.6
25,43,Nap Lajoie,lajoina01,90.0
25,44,Robin Roberts,roberro01,89.6
25,45,George Brett,brettge01,88.8
25,46,Fergie Jenkins,jenkife01,86.8
25,47,Pedro Martinez,martipe02,86.5
25,48,Nolan Ryan,ryanno01,85.6
25,49,Ken Griffey,griffke02,85.2
25,50,Chipper Jones,jonesch06,85.0
25,51,Adrian Beltre,beltrad01,83.8
25,52,Pete Rose,rosepe01,83.6
25,53,Mike Mussina,mussimi01,83.2
25,54,Tom Glavine,glavito02,82.2
25,55,Curt Schilling,schilcu01,82.2
25,56,Rod Carew,carewro01,81.1
25,57,Charlie Gehringer,gehrich01,80.7
25,58,Brooks Robinson,robinbr01,80.1
25,59,Jeff Bagwell,bagweje01,79.6
25,60,Joe DiMaggio,dimagjo01,78.1
25,61,Ozzie Smith,smithoz01,77.2
25,62,Robin Yount,yountro01,77.0
25,63,Reggie Jackson,jacksre01,76.6
25,64,Paul Molitor,molitpa01,75.6
25,65,Johnny Bench,benchjo01,75.5
25,66,Cy Young,youngcy01,75.2
25,67,Luke Appling,applilu01,75.0
25,68,Lou Whitaker,whitalo01,75.0
25,69,Frank Thomas,thomafr04,73.9
25,70,Sam Crawford,crawfsa01,73.7
25,71,Ted Lyons,lyonste01,73.2
25,72,Jim Thome,thomeji01,73.2
25,73,Paul Waner,wanerpa01,72.9
25,74,Arky Vaughan,vaughar01,72.9
25,75,Derek Jeter,jeterde01,72.9
25,76,Larry Walker,walkela01,72.7
25,77,Harry Heilmann,heilmha01,72.5
25,78,Ron Santo,santoro01,72.2
25,79,Alan Trammell,trammal01,72.1
25,80,Red Ruffing,ruffire01,72.0
25,81,Rafael Palmeiro,palmera01,71.8
25,82,John Smoltz,smoltjo01,71.5
25,83,Rick Reuschel,reuscri01,71.3
25,84,Jim Palmer,palmeji01,71.1
25,85,Johnny Mize,mizejo01,71.0
25,86,Red Faber,faberre01,71.0
25,87,Bobby Grich,grichbo01,70.9
25,88,Carlton Fisk,fiskca01,70.8
25,89,Kevin Brown,brownke01,70.6
25,90,Frankie Frisch,friscfr01,70.5
25,91,Barry Larkin,larkiba01,70.5
25,92,Don Sutton,suttodo01,70.5
25,93,Scott Rolen,rolensc01,70.3
25,94,Manny Ramirez,ramirma02,70.3
25,95,Gary Carter,cartega01,70.2
25,96,Al Simmons,simmoal01,70.1
25,97,Carl Hubbell,hubbeca01,69.9
25,98,Eddie Murray,murraed02,69.8
25,99,Ivan Rodriguez,rodriiv01,69.8
25,100,Bob Feller,fellebo01,69.7
25,101,Roy Halladay,hallaro01,69.4
25,102,Tim Raines,raineti01,69.2
25,103,Luis Tiant,tiantlu01,69.1
25,104,Ernie Banks,bankser01,69.0
25,105,Tony Gwynn,gwynnto01,68.8
25,106,Graig Nettles,nettlgr01,68.7
25,107,Edgar Martinez,martied01,68.7
25,108,Carlos Beltran,beltrca01,68.6
25,109,Kenny Lofton,loftoke01,68.2
25,110,Roberto Alomar,alomaro01,67.8
25,111,Don Drysdale,drysddo01,67.7
25,112,Ryne Sandberg,sandbry01,67.7
25,113,Duke Snider,snidedu01,67.4
25,114,Craig Biggio,biggicr01,67.2
25,115,Andre Dawson,dawsoan01,67.1
25,116,Buddy Bell,bellbu01,66.9
25,117,Dwight Evans,evansdw01,66.9
25,118,Jim Bunning,bunniji01,66.7
25,119,Willie McCovey,mccovwi01,66.6
25,120,Joe Cronin,cronijo01,66.5
25,121,Stan Coveleski,covelst01,66.4
25,122,Pee Wee Reese,reesepe01,66.4
25,123,Goose Goslin,gosligo01,66.3
25,124,Ed Walsh,walshed01,66.3
25,125,Willie Randolph,randowi01,65.9
25,126,Juan Marichal,maricju01,65.6
25,127,Tommy John,johnto01,65.5
25,128,Dave Winfield,winfida01,65.2
25,129,Wes Ferrell,ferrewe01,64.9
25,130,Reggie Smith,smithre06,64.9
25,131,Richie Ashburn,ashburi01,64.8
25,132,Miguel Cabrera,cabremi01,64.7
25,133,Hal Newhouser,newhoha01,64.5
25,134,Andruw Jones,jonesan01,64.4
25,135,Dazzy Vance,vanceda01,64.4
25,136,David Cone,coneda01,64.4
25,137,Early Wynn,wynnea01,64.2
25,138,Dennis Eckersley,eckerde01,64.0
25,139,Jack Quinn,quinnja01,63.8
25,140,Billy Williams,willibi01,63.8
25,141,Ken Boyer,boyerke01,63.6
25,142,Lou Boudreau,boudrlo01,63.0
25,143,Chase Utley,utleych01,62.8
25,144,Joe Jackson,jacksjo01,62.8
25,145,Frank Baker,bakerfr01,62.8
25,146,Gary Sheffield,sheffga01,62.4
25,147,Mark McGwire,mcgwima01,62.2
25,148,Sal Bando,bandosa01,62.0
25,149,Todd Helton,heltoto01,61.8
25,150,Andy Pettitte,pettian01,61.7
26,1,Babe Ruth,ruthba01,184.3
26,2,Walter Johnson,johnswa01,166.4
26,3,Barry Bonds,bondsba01,162.4
26,4,Willie Mays,mayswi01,156.2
26,5,Ty Cobb,cobbty01,151.1
26,6,Hank Aaron,aaronha01,142.6
26,7,Roger Clemens,clemero02,140.5
26,8,Tris Speaker,speaktr01,133.9
26,9,Stan Musial,musiast01,128.1
26,10,Rogers Hornsby,hornsro01,127.4
26,11,Eddie Collins,collied01,124.1
26,12,Ted Williams,willite01,123.4
26,13,Pete Alexander,alexape01,122.8
26,14,Alex Rodriguez,rodrial01,119.5
26,15,Honus Wagner,wagneho01,113.9
26,16,Lou Gehrig,gehrilo01,112.6
26,17,Rickey Henderson,henderi01,112.4
26,18,Tom Seaver,seaveto01,111.9
26,19,Lefty Grove,grovele01,110.5
26,20,Mickey Mantle,mantlmi01,109.7
26,21,Greg Maddux,maddugr01,108.9
26,22,Mel Ott,ottme01,108.9
26,23,Frank Robinson,robinfr02,107.3
26,24,Mike Schmidt,schmimi01,106.9
26,25,Randy Johnson,johnsra05,105.4
26,26,Christy Mathewson,mathech01,104.2
26,27,Warren Spahn,spahnwa01,102.9
26,28,Phil Niekro,niekrph01,100.8
26,29,Joe Morgan,morgajo02,100.5
26,30,Albert Pujols,pujolal01,99.7
26,31,Jimmie Foxx,foxxji01,98.6
26,32,Bert Blyleven,blylebe01,97.9
26,33,Cal Ripken,ripkeca01,96.6
26,34,Carl Yastrzemski,yastrca01,96.6
26,35,Eddie Mathews,matheed01,96.4
26,36,Gaylord Perry,perryga01,96.1
26,37,Roberto Clemente,clemero01,94.8
26,38,Steve Carlton,carltst01,94.4
26,39,Al Kaline,kalinal01,93.0
26,40,Wade Boggs,boggswa01,91.3
26,41,Bob Gibson,gibsobo01,90.8
26,42,Eddie Plank,planked01,90.6
26,43,Nap Lajoie,lajoina01,90.0
26,44,Robin Roberts,roberro01,89.6
26,45,George Brett,brettge01,88.8
26,46,Fergie Jenkins,jenkife01,86.8
26,47,Pedro Martinez,martipe02,86.5
26,48,Nolan Ryan,ryanno01,85.6
26,49,Ken Griffey,griffke02,85.2
26,50,Chipper Jones,jonesch06,85.0
26,51,Adrian Beltre,beltrad01,83.8
26,52,Pete Rose,rosepe01,83.6
26,53,Mike Mussina,mussimi01,83.2
